transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
32136,2004/9/24 9:20,1,1,1,0,0.006015038,0.001503759,665,0,4,3,1,11876,5371.833333,11526,0
32140,2004/8/29 18:08,1,2,2,1,0.019975031,0.042446941,400.5,1,6,4,1,11552,5222.5,11233,0
32144,2004/8/16 5:23,1,1,1,0,0.015384615,0.001709402,585,0,3,3,1,1576,766,1572,1
32145,2004/8/13 8:23,1,1,1,0,0.013793103,0.001724138,580,1,3,1,1,1573,763,1569,0
32146,2004/8/12 16:05,1,1,1,0,0.006920415,0,578,1,3,14,1,1571,762,1567,0
32150,2004/7/5 11:16,1,1,1,0,0.00589391,0.013752456,509,1,3,2,1,387,163.3333333,387,0
32158,2006/3/10 4:20,1,1,2,0.04367567,0.133982948,0.37637028,410.5,1,4,292,1,2385,740.1690476,2379,0
32161,2004/6/1 12:12,1,1,3,0,0,0,289.6666667,0,1,0,0.333333333,10526,5297.666667,10230,0
32181,2004/1/7 12:00,1,1,1,0,0,0.023255814,43,1,1,4,1,8858,5664,8583,0
32191,2004/4/19 12:05,1,1,1,0,0.391304348,0.434782609,23,0,2,57,1,1996,1694.5,1950,0
32194,2004/1/3 15:52,1,1,5,0,0,0,31.6,1,1,0,0.2,8812,5630.333333,8537,1
32197,2005/9/5 6:21,1,1,1,0,0.59375,0.09375,32,0,2,9,1,2170,826.65,2166,0
32207,2004/7/10 20:57,1,4,8,0.787123441,0.200581395,0.10755814,43,0,6,512,0.5,1493,714.4166667,1489,1
32216,2004/7/11 8:00,1,1,1,0,0.037037037,0.037037037,54,0,3,1,1,1507,728.4166667,1503,0
32228,2004/7/11 11:29,1,1,2,1,0.043478261,0.043478261,23,1,2,2,0.5,1516,737.4166667,1512,1
32234,2004/10/31 9:42,1,1,1,0,0,0,155,0,1,0,1,12027,5309.916667,11672,0
32242,2003/10/25 7:41,1,1,1,0,0,0,8,0,1,0,1,6844,4489,6706,0
32245,2006/5/6 7:47,1,1,1,0,0.068027211,0.047619048,147,0,3,2,1,17929,5447.438095,16874,0
32246,2006/5/4 8:02,1,1,1,0,0.020689655,0.055172414,145,0,3,7,1,2398,709.7166667,2392,0
32249,2006/3/25 7:21,1,7,9,0.953597759,0.009516837,0.011713031,151.7777778,1,7,822,0.555555556,17418,5084.747619,16419,0
32253,2005/8/7 12:53,2,17,23,0.507230084,0.228020014,0.225160829,60.82608696,0,3,1766,0.52173913,15819,5757.333333,15819,1
32258,2005/5/3 8:44,1,1,1,0,0.059210526,0.026315789,152,0,3,0,1,1826,651.85,1822,0
32273,2004/6/25 13:08,1,1,1,0,0.030769231,0,65,1,3,74,1,10778,5290.25,10478,0
32279,2004/2/17 16:03,1,1,1,0,0.0625,0.0375,80,0,3,12,1,8954,5434.833333,8679,0
32281,2004/1/24 12:26,1,1,1,0,0.064102564,0,78,0,3,21,1,1376,1114.5,1352,0
32285,2004/1/3 13:00,1,2,2,1,0.077922078,0.12987013,38.5,0,3,47,1,1319,1115.666667,1295,1
32289,2003/11/25 10:47,1,1,1,0,0.271186441,0.101694915,59,0,3,1,1,1096,963.5,1085,0
32290,2003/11/24 18:17,1,1,1,0,0.050847458,0,59,0,3,3,1,1095,962.5,1084,0
32300,2003/6/15 14:46,1,13,18,0.766777457,0.093023256,0.075968992,107.5,0,5,699,0.666666667,5061,4231.5,5029,1
32301,2003/5/2 13:02,1,3,3,0.679667256,0.425824176,0.370879121,121.3333333,0,2,114,1,4731,4731,4708,0
32303,2003/4/1 10:55,1,6,6,0.284731365,0.270689655,0.181034483,96.66666667,0,2,21,0.833333333,4216,4216,4196,1
32305,2003/3/28 8:08,1,2,2,0,0,0,52,0,1,0,0.5,3921,3921,3902,0
32307,2004/11/17 19:30,1,1,1,0,0,0,60,0,1,0,1,1671,753.4333333,1667,0
32313,2005/9/17 9:09,1,3,3,0.441551671,0.024691358,0.021604938,216,1,10,294,1,2209,860.75,2205,0
32314,2005/9/17 8:01,1,1,1,0,0.015384615,0.015384615,130,1,2,20,1,2202,853.75,2198,1
32324,2004/7/6 15:21,1,2,2,0.503258335,0.070175439,0.087719298,57,0,5,163,1,1473,699.9166667,1469,0
32326,2005/8/28 15:52,1,7,13,0.695247518,0.089771891,0.286975717,104.5384615,0,7,1321,0.692307692,2146,819.2,2142,0
32336,2004/6/1 12:11,1,3,14,0,0,0,56.14285714,0,1,0,0.071428571,10514,5285.666667,10218,1
32349,2005/1/24 9:36,1,1,1,0,0.071428571,0,14,1,1,17,1,1777,711.2833333,1773,0
32350,2005/1/7 16:53,1,3,3,0.707384219,0.064220183,0.041284404,72.66666667,0,6,146,1,1741,695.6333333,1737,1
32351,2004/11/1 8:19,1,1,3,0,0,0,9.666666667,0,1,0,0.333333333,1650,742.5,1646,0
32360,2006/4/30 6:54,1,1,1,0,0.013513514,0.013513514,74,0,2,191,1,17899,5433.361905,16844,0
32362,2005/10/9 11:05,1,5,14,0.943870297,0.228991597,0.161764706,34,0,5,3189,0.571428571,16351,5937.266667,15759,1
32368,2006/5/27 7:50,1,2,4,0.945357402,0.770833333,0.256944444,36,0,1,0,0.5,18203,5567.814286,17143,0
32371,2006/5/6 7:48,1,12,39,0.833077871,0.361867704,0.257782101,52.71794872,0,6,3543,0.358974359,18000,5518.438095,16945,1
32372,2004/11/15 18:45,1,1,3,0,0,0,48.33333333,0,1,0,0.333333333,12899,5800.533333,12544,0
32382,2004/12/23 9:53,1,1,1,0,0.392857143,0.071428571,56,1,2,96,1,1713,735.8833333,1709,0
32384,2004/7/21 18:50,1,1,1,0,0,0,50,0,1,0,1,1546,765.4166667,1542,1
32385,2004/12/19 10:23,1,1,1,0,0.392857143,0.071428571,56,1,2,151,1,1712,737.2,1708,0
32387,2004/6/1 12:12,1,1,1,0,0,0,51,0,1,0,1,10543,5314.666667,10247,0
32389,2006/6/4 12:49,1,2,2,0.999010271,0.040723982,0.020361991,221,1,4,0,0.5,2443,719.9666667,2437,0
32393,2005/10/19 3:36,1,1,1,0,0.002808989,0.002808989,356,0,3,22,1,2233,878.1833333,2227,1
32394,2005/9/27 12:54,1,1,1,0,0.025280899,0.042134831,356,1,3,67,1,2227,875.9666667,2221,0
32395,2005/7/22 12:49,1,1,1,0,0.005586592,0.044692737,358,1,3,21,1,2075,780.2833333,2071,0
32396,2005/7/1 9:16,1,2,2,0.886540893,0.083333333,0.026190476,210,1,4,219,1,1977,726.6666667,1973,1
32397,2005/6/28 4:25,1,2,2,0.918295834,0,0.011131725,269.5,1,4,19,1,1960,720.05,1956,0
32398,2005/6/11 18:16,1,1,1,0,0.005571031,0.002785515,359,0,3,155,1,1921,701.3166667,1917,0
32399,2005/1/7 9:17,1,1,1,0,0.016713092,0,359,1,3,50,1,13955,6406.55,13563,1
32403,2004/7/25 14:37,1,1,1,0,0.005571031,0.002785515,359,1,2,54,1,75,75,75,0
32406,2004/6/1 12:12,1,1,1,0,0,0,359,0,1,0,1,10546,5317.666667,10250,1
32414,2003/10/5 7:10,1,1,1,0,0,0,6,0,1,0,1,6512,4276.5,6391,0
32420,2003/10/29 8:33,1,1,1,0,0.3375,0.225,160,0,3,0,1,332,319.5,332,0
32421,2003/10/29 7:26,1,2,3,0.212321634,0.177981651,0.181651376,181.6666667,0,4,8,1,1150,884,1148,1
32423,2003/10/20 13:56,1,1,1,0,0.044303797,0.006329114,158,0,3,15,1,6717,4372,6584,0
32425,2003/10/4 9:50,1,1,1,0,0.006493506,0.006493506,154,1,3,2,1,1073,807,1071,0
32426,2003/10/2 8:06,1,3,4,0.898515142,0.266233766,0.073593074,115.5,1,4,77,0.75,6477,4368,6356,1
32428,2003/9/9 6:34,1,1,1,0,0.016129032,0.016129032,124,1,2,1,1,6239,4439.5,6118,1
32431,2003/7/11 11:02,1,3,5,0.372256014,0.962,0.968,100,0,2,548,0.6,309,305,309,1
32435,2002/12/13 11:33,1,1,1,0,1.280991736,1.363636364,121,1,2,2,1,7,7,7,0
32436,2002/12/11 12:35,1,1,1,0,0,0.015625,128,0,2,0,1,3,3,3,0
32437,2002/12/11 12:28,1,1,1,0,0.015384615,0,130,1,2,16,1,2,2,2,0
32444,2003/10/5 8:01,1,3,5,0.75733461,0.074137931,0.001724138,116,0,4,244,0.8,1081,815,1079,1
32445,2003/10/4 9:24,1,1,1,0,0.105263158,0.105263158,38,1,2,0,1,6505,4298,6384,0
32448,2003/9/8 12:47,1,1,3,0.850945774,1.045333333,1.24,125,0,2,151,0.666666667,317,313,317,1
32450,2003/5/6 6:22,1,1,3,0.622712852,1.350537634,1.223655914,155,0,2,252,0.333333333,28,28,28,1
32452,2002/12/13 11:35,1,1,1,0,1.663265306,1.653061224,98,0,2,3,1,8,8,8,0
32467,2004/7/20 3:09,1,1,1,0,1.641025641,1.423076923,78,1,4,17,1,391,167.1666667,391,0
32474,2004/2/20 5:44,1,1,1,0,0,0,40,0,1,0,1,363,206.1666667,363,1
32502,2003/10/17 20:01,1,1,1,0,0.12,0.08,50,1,2,6,1,1106,840,1104,0
32503,2003/10/11 13:58,1,1,1,0,0.040816327,0.040816327,49,1,2,6,1,1083,817,1081,1
32507,2003/10/3 11:44,1,2,3,0,0,0,37.33333333,0,1,0,0.333333333,1072,806,1070,1
32517,2003/11/5 8:26,1,1,1,0,0.320855615,0.486631016,187,0,3,7,1,334,318.5,334,0
32519,2003/10/28 12:41,1,1,1,0,0.468085106,0.063829787,188,0,3,2,1,329,317.5,329,0
32524,2003/10/4 12:46,1,1,1,0,0.077464789,0,142,0,3,0,1,1074,808,1072,0
32525,2003/10/4 5:50,1,1,3,0.905618518,0.031674208,0.018099548,73.66666667,1,3,26,1,6499,4292,6378,1
32526,2003/10/3 11:44,1,5,6,0.600719466,0.063943162,0.014209591,93.83333333,0,4,62,0.666666667,1072,806,1070,1
32528,2003/9/30 12:08,1,5,5,0.751661028,0.445283019,0.141509434,106,0,5,21,0.8,6463,4354,6342,1
32529,2003/9/30 9:21,1,2,2,0.071759139,0.213483146,0.651685393,133.5,0,4,4,1,1045,779,1043,0
32530,2003/9/26 8:49,1,1,1,0,0.163636364,0.018181818,110,0,2,16,1,325,321,325,0
32531,2003/9/10 12:07,1,1,3,0.659247966,0.404929577,0.936619718,94.66666667,1,2,5,0.666666667,323,319,323,1
32538,2002/12/13 11:30,1,1,1,0,0.014285714,0.028571429,210,0,2,2,1,6,6,6,0
32539,2002/12/11 12:17,1,1,1,0,0.56937799,0.38277512,209,0,2,1,1,1,1,1,0
32541,2002/11/25 7:07,1,3,7,0,0,0,142.1428571,0,1,0,0.142857143,452,452,452,1
32542,2002/12/19 12:53,1,1,2,0.836640742,0.020408163,0.023323615,171.5,0,2,24,1,1732,1732,1727,0
32543,2004/3/17 5:36,1,1,6,0,0,0,0,0,5,137,0.333333333,371,207.6666667,371,0
32547,2003/9/30 12:08,1,1,4,0,0,0,6.5,0,1,0,0.25,6463,4354,6342,0
32552,2004/2/20 5:44,1,2,4,0.846138832,0.114058355,0.135278515,94.25,0,5,8,0.5,363,206.1666667,363,1
32553,2004/2/18 9:23,1,1,1,0,0,0,48,0,1,0,1,358,201.1666667,358,0
32555,2004/10/19 4:55,1,1,2,0.167026804,0.541176471,0.411764706,42.5,0,4,147,1,394,146.25,394,0
32559,2004/2/18 9:23,1,4,14,0.677786582,0.25826972,0.235368957,56.14285714,0,5,865,0.357142857,358,201.1666667,358,1
32560,2004/2/4 8:14,1,1,1,0,0,0,6,1,1,0,1,8930,5484.5,8655,1
32585,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
32587,2002/12/15 8:51,1,5,23,0.952602727,0.849439776,0.011904762,62.08695652,0,2,46,0.130434783,1631,1631,1631,0
32589,2004/4/12 13:31,1,2,3,0,0,0,4.666666667,0,1,0,0.333333333,10250,6177.833333,9957,0
32601,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
32609,2005/7/6 16:41,1,2,13,0,0.066666667,0.4,1.153846154,0,3,4897,0.538461538,14417,4497.016667,13986,0
32619,2005/7/6 16:41,1,1,10,0,0,0,8.6,0,1,0,0.1,14417,4497.016667,13986,1
32631,2003/11/30 14:42,1,2,3,0,0,0,73.66666667,0,1,0,0.333333333,8629,6026.166667,8356,1
32648,2003/6/22 16:32,1,12,18,0.703258192,0.121410993,0.133716161,67.72222222,0,5,534,0.611111111,5281,4366,5248,0
32651,2003/3/25 1:28,1,3,8,0.385823256,0.142581888,0.341040462,64.875,0,2,22,0.625,3668,3668,3649,1
32658,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
32664,2002/12/18 14:18,1,1,1,0,0,0,0,0,1,0,1,1692,1692,1688,0
32666,2002/12/18 14:18,1,3,3,0.927114849,1.073619632,0.147239264,54.33333333,0,1,0,0.333333333,1692,1692,1688,0
32669,2003/3/26 7:13,1,1,1,0,0,0,19,1,1,0,1,3741,3741,3722,0
32677,2003/6/22 13:25,1,6,10,0.525854716,0.138401559,0.218323587,51.3,0,4,309,0.8,5258,4343,5225,1
32679,2003/5/14 14:20,1,2,2,0,0.434782609,0.195652174,23,0,4,17,1,4824,4824,4801,0
32683,2002/12/15 8:51,1,1,1,0,0,0,0,0,1,0,1,1631,1631,1631,0
32689,2005/6/18 8:35,1,1,1,0,0,0,6,0,1,0,1,14308,4752.916667,13880,0
32701,2005/1/6 12:14,1,1,1,0,0,0,6,0,1,0,1,13937,6392.116667,13545,0
32705,2004/8/12 16:05,1,3,4,0.281910992,0.642324888,0.554396423,167.75,1,7,73,1,1569,760,1565,1
32708,2004/7/28 17:46,1,2,3,0,0,0,24.33333333,0,1,0,0.333333333,1556,770.5,1552,1
32711,2003/1/11 7:48,1,2,4,0.781512531,0.059665871,0.054892601,104.75,1,2,52,0.75,2711,2711,2702,0
32718,2002/12/19 12:53,1,1,1,0,0.218181818,0.163636364,55,0,2,19,1,1775,1775,1770,0
32719,2003/4/23 13:09,1,1,1,0,0,0,0,1,2,17,1,4674,4674,4651,0
32731,2003/4/6 14:11,2,15,24,0.867619965,0.042654028,0.062288422,61.54166667,0,2,255,0.5,4399,4399,4399,1
32736,2002/12/4 7:19,1,1,1,0,0.006493506,0.006493506,154,1,2,4,1,976,976,976,0
32737,2002/11/30 12:37,1,1,2,0.450791388,0.150485437,0.106796117,103,0,2,0,1,914,914,914,1
32743,2002/11/25 12:31,1,3,5,0.498917768,0.237288136,0.086629002,106.2,0,1,0,0.8,688,688,688,0
32753,2005/12/9 15:40,1,2,2,0,0,0,40.5,0,1,0,0.5,2317,867.8666667,2311,0
32758,2005/6/15 11:59,1,1,1,0,0.213592233,0.155339806,103,0,4,0,1,1938,716.8,1934,1
32759,2005/6/15 8:26,1,1,1,0,0.18,0.05,100,1,4,13,1,1934,712.8,1930,0
32760,2005/6/2 3:31,1,1,1,0,0.136842105,0.115789474,95,1,4,1,1,1871,653.2833333,1867,0
32762,2005/5/5 9:36,1,1,1,0,0.053763441,0.010752688,93,1,4,79,1,1832,657.1,1828,0
32766,2004/7/21 8:53,1,1,1,0,0.012987013,0.012987013,77,1,4,7,1,1541,760.4166667,1537,0
32768,2004/3/6 10:24,1,2,2,0.863120569,0.113043478,0.008695652,57.5,1,3,19,1,10075,6361.666667,9788,0
32772,2003/11/15 12:15,1,1,1,0,0.271428571,0.285714286,70,1,2,7,1,7544,5127.5,7333,0
32775,2003/8/25 5:59,1,1,1,0,0.032258065,0,62,1,2,1,1,6028,4332.5,5907,0
32776,2003/8/24 6:18,1,21,69,0.842783247,0.1184043,0.138916396,102.4492754,0,6,4860,0.449275362,6025,4329.5,5904,1
32779,2003/7/17 9:28,1,1,1,0,0.274193548,0.209677419,62,0,2,20,1,411,376.5,411,1
32780,2003/6/27 12:48,1,2,6,0.616968589,0.149059334,0.403762663,115.1666667,0,4,27,0.5,5314,4025,5279,0
32785,2002/12/15 8:51,1,2,2,0.495173479,0.05802969,0.053981107,370.5,0,1,6,1,1639,1639,1639,0
32786,2002/12/12 9:14,1,3,5,0.941031105,0.074410163,0.038112523,220.4,0,1,57,0.8,1501,1501,1501,0
32794,2005/7/6 10:29,1,1,1,0,0.068965517,0,174,1,4,16,1,2017,743.85,2013,0
32796,2005/6/15 4:40,1,2,2,0.659375881,0.174129353,0.029850746,100.5,1,4,493,1,1933,711.8,1929,0
32806,2004/10/13 11:58,1,1,1,0,0.019480519,0.006493506,154,1,4,25,1,1601,700.8333333,1597,0
32809,2004/7/21 8:52,1,1,1,0,0.263888889,0.104166667,144,1,4,1,1,1539,758.4166667,1535,1
32810,2004/7/20 17:14,1,1,1,0,0.037313433,0.02238806,134,1,4,6,1,1538,757.4166667,1534,1
32812,2004/7/13 9:09,1,1,1,0,0.007518797,0.007518797,133,1,4,1,1,1531,751.9166667,1527,1
32813,2004/7/12 12:12,1,1,1,0,0.030075188,0,133,0,4,1,1,10939,5334.416667,10639,1
32817,2004/5/27 13:25,1,1,1,0,0.263157895,0.00877193,114,1,4,69,1,10455,5264.666667,10159,0
32820,2004/2/10 8:22,1,4,5,0.675484271,1.121930567,1.105842506,236.2,1,5,59,0.6,1327,929.8333333,1323,1
32837,2003/7/18 15:05,1,4,49,0.334369383,0.026548673,0.004424779,9.224489796,1,4,1184,0.12244898,5590,4200.5,5534,0
32844,2003/6/7 6:55,1,1,1,0,0.019607843,0.009803922,102,0,2,0,1,636,613.5,635,0
32845,2003/6/7 5:18,1,1,1,0,0.198019802,0.316831683,101,0,2,0,1,634,611.5,633,0
32858,2003/8/25 6:52,1,2,2,0.918295834,0.015463918,0.015463918,97,0,4,108,0.5,6039,4343.5,5918,0
32861,2003/3/11 10:01,1,2,3,0.187684093,0.171875,0.026041667,64,0,2,90,0.666666667,442,442,442,0
32875,2003/5/9 6:29,1,1,1,0,0.033898305,0.076271186,118,0,3,15,1,200,200,200,0
32876,2003/4/24 10:37,1,4,4,0.994949048,0.02970297,0.007425743,101,1,2,81,0.75,4699,4699,4676,0
32878,2003/4/18 14:26,1,1,1,0,0.016806723,0.008403361,119,0,2,38,1,4627,4627,4604,0
32886,2002/12/19 12:53,1,3,4,0.76323519,0.028380634,0.031719533,149.75,0,2,81,1,1775,1775,1770,0
32893,2005/7/20 8:48,1,4,5,0.741061779,0.018642447,0.008126195,418.4,1,8,353,1,2065,770.5333333,2061,1
32894,2005/6/1 9:38,1,1,3,0.275560747,0.06500956,0.043977055,174.3333333,1,5,239,0.666666667,1859,642.2833333,1855,1
32895,2005/2/15 17:01,1,3,5,0.879503301,0.020486556,0.015364917,156.2,1,7,91,0.8,1800,713.8166667,1796,1
32896,2005/2/15 16:43,1,1,1,0,0.015037594,0.018796992,266,0,5,2,1,1791,704.8166667,1787,0
32900,2005/1/7 5:51,1,1,1,0,0,0.277777778,270,0,5,68,1,13940,6391.55,13548,0
32904,2004/7/29 13:57,1,1,1,0,1.828767123,1.897260274,292,1,5,0,1,2085,1299.416667,2037,1
32905,2004/7/29 9:31,1,3,3,0.975168917,0.065137615,0.00733945,363.3333333,1,6,3,0.333333333,1565,779.5,1561,1
32907,2004/7/28 9:29,1,1,1,0,0.00390625,0,256,1,5,0,1,2071,1285.916667,2024,0
32908,2004/7/28 9:26,1,1,1,0,1.858823529,1.964705882,255,1,5,6,1,2069,1283.916667,2022,0
32909,2004/7/22 11:05,1,1,1,0,0.018382353,0.018382353,272,1,5,1,1,1551,770.4166667,1547,1
32910,2004/7/21 8:52,1,1,1,0,0.301470588,0.257352941,272,0,5,7,1,1540,759.4166667,1536,1
32915,2004/4/5 9:15,1,1,1,0,0.003921569,0.003921569,255,1,5,0,1,1962,1672,1916,0
32924,2003/11/19 15:42,1,3,5,0.713475438,0.183431953,0.269230769,135.2,0,4,87,0.8,1168,881,1165,0
32927,2003/11/7 9:25,1,5,6,0.637825913,0.249657064,0.193415638,121.5,0,4,199,1,6945,4536.5,6797,0
32930,2003/10/18 5:49,1,4,9,0.600039801,0.291162791,0.324186047,238.8888889,1,6,205,0.888888889,6630,4314.5,6509,1
32935,2003/7/13 4:32,1,3,4,0.754850983,0.03820598,0.088039867,150.5,0,4,60,0.75,5480,4099.5,5445,0
32943,2003/3/11 15:48,1,3,3,0.965633607,0.031746032,0.03968254,42,0,2,0,1,3568,3568,3558,0
32944,2003/3/11 10:01,1,2,8,0,0,0,35.5,0,1,0,0.125,450,450,450,1
32960,2003/4/23 13:09,1,1,1,0,0,0,39,1,1,0,1,4661,4661,4638,0
32970,2004/11/27 9:03,1,4,6,0.960314439,0.039655172,0.034482759,96.66666667,0,6,374,0.5,13245,6117.116667,12890,0
32974,2004/10/31 9:42,1,13,15,0.940167036,0.026735662,0.018542475,154.6,0,10,841,0.933333333,12042,5324.916667,11687,1
32975,2004/8/26 3:06,1,3,3,0.799091351,0.087962963,0.013888889,144,1,6,6,1,11514,5197.833333,11195,0
32980,2004/6/4 11:08,1,2,2,0.955092366,1.67804878,1.72195122,102.5,1,4,70,1,10557,5273.666667,10261,1
32985,2004/3/16 13:04,1,3,4,0.664098962,0.828125,0.573660714,112,0,4,85,0.75,10134,6336.166667,9847,0
32988,2003/11/24 13:42,1,2,2,0.863120569,0.017793594,0.03202847,140.5,1,2,0,0.5,1192,884.6666667,1188,0
32989,2003/11/24 13:09,1,7,10,0.881920729,0.069268829,0.02308961,181.9,0,7,23,0.5,1190,882.6666667,1186,1
32998,2003/7/18 15:05,1,1,1,0,0,0,50,1,1,0,1,5595,4205.5,5539,0
33013,2003/7/17 9:23,1,1,1,0,0.136986301,0.178082192,73,0,3,1,1,410,375.5,410,1
33017,2003/6/8 6:14,1,4,6,0.839578472,0.563146998,0.430641822,80.5,0,3,341,0.833333333,644,621.5,643,0
33019,2003/6/7 6:27,1,1,1,0,0.071428571,0.071428571,56,0,2,0,1,635,612.5,634,0
33020,2003/8/24 1:33,1,1,1,0,0,0,0,0,1,123,1,5935,4239.5,5814,0
33021,2003/4/23 13:09,1,2,2,0,0,0,91.5,1,1,0,0.5,4660,4660,4637,0
33028,2004/11/15 17:29,1,20,39,0.85568941,0.047991071,0.041015625,91.8974359,0,9,1658,0.384615385,12820,5721.533333,12465,1
33032,2004/7/31 11:51,1,1,1,0,0.0625,0.0078125,128,0,6,10,1,4,4,4,0
33033,2004/7/21 18:51,1,1,1,0,0,0.080645161,124,0,5,7,1,1547,766.4166667,1543,0
33049,2003/11/13 15:16,1,7,8,0.627406903,0.067340067,0.07295174,222.75,0,7,19,0.625,7536,5121.5,7325,1
33052,2003/10/20 8:09,1,3,5,0.892756289,0.171597633,0.01183432,67.6,0,4,349,0.6,6701,4356,6568,0
33054,2003/8/29 16:12,1,5,7,0.687116545,0.524128686,0.262734584,106.5714286,0,4,297,0.857142857,6120,4424.5,5999,1
33058,2003/7/17 9:47,1,1,2,0.992774454,0.032967033,0.113553114,136.5,0,3,0,1,415,380.5,415,1
33059,2003/7/17 9:14,1,1,1,0,0.151376147,0.082568807,218,0,3,1,1,408,373.5,408,0
33060,2003/7/16 10:53,1,1,2,0.999722648,0.142322097,0.048689139,133.5,0,3,23,1,667,592.5,666,0
33062,2003/6/26 5:59,1,1,2,0.831474388,0.065306122,0.012244898,122.5,1,3,22,0.5,654,598,653,0
33066,2003/6/6 16:34,1,2,2,0.910348062,0.157894737,0.125,152,1,2,159,1,274,265.5,274,0
33068,2003/6/7 5:18,1,1,1,0,0.257861635,0.194968553,159,0,3,0,1,633,610.5,632,0
33077,2003/8/25 6:52,1,2,3,0,0,0,25.66666667,0,1,0,0.333333333,6039,4343.5,5918,0
33078,2004/1/3 15:52,1,8,19,0.535356801,1.621804511,1.942105263,70,1,6,561,0.578947368,8796,5614.333333,8521,1
33080,2004/1/3 15:52,1,1,1,0,0,0,0,1,2,43,1,8776,5594.333333,8501,0
33086,2003/8/25 6:52,1,1,2,1,0.060606061,0.060606061,33,0,1,248,0.5,6042,4346.5,5921,0
33087,2003/4/23 13:09,1,1,2,0,0,0,33,1,1,0,0.5,4650,4650,4627,0
33100,2004/2/22 11:23,1,4,15,0.873338646,1.606711409,1.582550336,49.66666667,1,4,926,0.466666667,9928,6337.333333,9653,1
33102,2003/5/14 14:20,1,2,2,0,0,0,88,0,1,0,0.5,4822,4822,4799,0
33106,2006/4/14 3:41,1,1,1,0,0,0,3,0,1,0,1,17749,5357.197619,16714,0
33108,2006/4/13 18:13,2,2,3,0,0,0,22.33333333,0,1,0,0.333333333,17676,5285.583333,17676,1
33128,2003/9/30 10:02,1,1,1,0,0.12,0,25,1,2,1,1,6454,4345,6333,0
33129,2003/9/29 8:22,1,2,2,0.932111568,0.134328358,0.208955224,33.5,0,2,29,1,6418,4309,6297,0
33130,2003/9/20 10:30,1,1,1,0,0.035714286,0.035714286,28,0,2,0,1,1028,772.5,1026,0
33131,2003/9/20 5:22,1,7,15,0.647599655,0.192849404,0.306608884,61.53333333,0,4,504,0.8,1026,770.5,1024,1
33133,2003/6/13 17:08,1,5,5,0.635314997,0.103448276,0.013793103,116,0,3,199,1,5020,4191,4988,1
33158,2005/6/10 4:41,1,1,1,0,0.124542125,0.010989011,273,0,3,1,1,1904,684.3166667,1900,0
33159,2005/6/9 7:57,1,1,1,0,0.322834646,0.244094488,254,0,3,8,1,1900,680.3166667,1896,1
33160,2005/6/1 10:04,1,2,3,0.835988997,0.013793103,0.04137931,145,1,8,195,1,1866,649.2833333,1862,0
33161,2005/6/1 9:47,1,1,1,0,0.020080321,0.072289157,249,1,3,27,1,1860,643.2833333,1856,0
33162,2005/5/5 13:00,1,1,1,0,0.015625,0.00390625,256,1,3,79,1,1839,664.1,1835,0
33163,2005/2/15 16:43,1,1,1,0,0.019685039,0.019685039,254,0,3,9,1,1795,708.8166667,1791,0
33168,2004/9/24 9:20,1,1,1,0,0.043824701,0.015936255,251,0,3,43,1,11872,5367.833333,11525,0
33174,2004/7/13 4:50,1,2,2,0.89049164,0,0.045296167,143.5,1,6,4,1,1530,750.9166667,1526,0
33176,2004/7/6 15:21,1,11,17,0.831905712,0.022141561,0.023956443,162.0588235,0,7,545,0.705882353,1455,681.9166667,1451,1
33179,2004/4/7 11:55,1,1,1,0,0.506437768,0.467811159,233,1,3,0,1,10170,6117.5,9883,0
33180,2004/4/7 8:22,1,1,1,0,0.008733624,0.008733624,229,1,3,2,1,1968,1673,1922,1
33183,2004/2/10 16:53,1,3,3,0.746158561,0.231595092,0.225460123,217.3333333,1,6,39,0.666666667,1330,932.8333333,1326,1
33187,2003/11/24 11:56,1,1,1,0,0.064516129,0.653225806,124,0,3,3,1,1180,872.6666667,1176,0
33195,2003/8/22 12:15,1,2,2,0.391243564,0.191044776,0.041791045,167.5,0,4,52,1,5918,4222.5,5797,0
33196,2003/7/17 7:12,1,1,1,0,0.030487805,0.079268293,164,0,2,85,1,404,369.5,404,0
33200,2003/3/28 8:08,1,4,11,0.822805495,0.033783784,0.033783784,26.90909091,0,2,124,0.909090909,3921,3921,3902,0
33221,2002/12/29 12:44,1,6,42,0.293929748,0.004329004,0.004329004,16.5,0,2,752,0.238095238,2310,2310,2302,1
33225,2002/11/28 6:57,1,13,37,0.898089654,0.03023146,0.064714218,57.21621622,0,2,78,0.243243243,43,43,43,0
33227,2002/11/25 7:06,1,2,8,0,0,0,104,0,1,0,0.125,26,26,26,1
33229,2002/12/19 12:53,1,1,1,0,0.111111111,0.111111111,36,0,2,21,1,1706,1706,1701,0
33234,2005/8/7 12:52,1,6,10,0.617594002,0.781437126,0.781437126,33.4,0,6,722,0.6,15698,5636.333333,15163,0
33236,2005/5/14 7:37,1,1,1,0,0.0625,0.03125,32,1,4,142,1,14210,5029.633333,13803,0
33244,2004/6/7 9:40,1,7,9,0.809434054,0.412296564,0.432188065,61.44444444,1,7,600,0.888888889,10608,5280.833333,10312,1
