transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
8373,2001/10/18 17:41,1,1,1,0,0.00257732,0.00257732,388,1,10,8,1,40,32.5,40,0
8374,2001/10/10 0:47,1,1,1,0,0.005154639,0.00257732,388,1,9,17,1,5,4.5,5,0
8377,2001/6/19 18:02,1,1,1,0,0.013089005,0.010471204,382,1,7,13,1,73,73,69,0
8378,2001/6/6 10:25,1,1,1,0,0.002624672,0.002624672,381,1,7,14,1,15,15,14,0
8383,2001/3/9 1:28,1,1,1,0,0.011494253,0.006896552,435,1,5,23,1,52,40.5,50,1
8387,2000/9/12 20:09,1,1,1,0,0.007352941,0.007352941,272,1,4,81,1,88,88,72,0
8388,2000/6/23 18:35,1,1,1,0,0.011029412,0.007352941,272,0,4,63,1,21,21,20,0
8389,2000/4/21 14:43,1,1,1,0,0.003690037,0.003690037,271,0,3,24,1,1,1,1,0
8393,2000/2/4 19:38,1,1,1,0,0.117647059,0.039215686,204,0,1,10,1,373,339.5,369,0
8394,2000/1/25 2:57,1,1,1,0,0.005102041,0.005102041,196,1,1,0,1,347,315,343,0
8397,2001/11/17 3:24,1,1,1,0,0.005167959,0.005167959,387,1,11,151,1,293,277,276,0
8430,2002/8/13 2:57,1,1,1,0,0.022421525,0,223,1,14,111,1,274,248.5,263,0
8431,2002/8/7 20:41,1,1,1,0,0.009090909,0.004545455,220,1,14,105,1,239,223.5,232,0
8436,2002/8/19 21:31,1,1,1,0,0.018181818,0.013636364,220,1,14,63,1,317,317,302,0
8448,2004/12/23 4:52,1,1,2,0.997772472,0.037249284,0.014326648,349,1,30,441,1,89,28.73333333,74,0
8449,2004/7/27 1:54,1,1,1,0,0.030150754,0,199,1,18,123,1,800,283,668,0
8450,2005/12/20 16:49,1,1,1,0,0.012,0.012,250,1,22,252,1,913,836,595,0
8452,2005/8/2 20:10,1,1,1,0,0.004,0.004,250,1,21,112,1,325,325,207,0
8453,2005/7/27 17:03,1,1,1,0,0.012,0.004,250,1,21,106,1,318,318,203,0
8454,2005/7/19 22:23,2,2,4,0.925173512,0.003737154,0.003425724,802.75,1,31,314,1,247,247,172,0
8455,2005/7/13 0:02,1,1,1,0,0.004032258,0.004032258,248,1,21,92,1,510,510,258,0
8456,2000/5/11 12:28,1,1,1,0,0,0,0,0,1,0,1,80,80,76,0
8457,2000/5/11 12:28,1,1,1,0,1.829787234,0,47,0,1,0,1,80,80,76,0
8467,1999/10/7 19:54,1,1,1,0,0,0,77,1,1,0,1,123,123,120,1
8472,2006/10/13 8:59,1,1,1,0,0.005263158,0,190,1,15,38,1,1646,944.4166667,1002,0
8473,2006/9/5 8:47,1,1,1,0,0.005291005,0.005291005,189,1,15,20,1,1595,958.6666667,977,0
8475,2006/8/14 14:07,1,1,1,0,0.026455026,0.026455026,189,1,15,3,1,375,375,185,0
8478,2006/7/5 21:49,1,1,1,0,0.005405405,0.005405405,185,1,15,2,1,1457,945,916,0
8481,2006/6/27 6:54,2,2,4,0.574786436,0.004830918,0.017512077,414,1,28,17,1,61,61,59,0
8484,2006/5/21 18:15,2,2,3,0.538027784,0.041740675,0.064831261,375.3333333,1,35,54,1,1208,754,1160,1
8489,2005/9/2 17:33,2,2,2,0.119892947,0.084269663,0.088483146,356,1,18,3,1,539,539,376,0
8500,2005/1/27 14:12,1,1,1,0,0.02247191,0.016853933,178,1,11,19,1,63,63,47,1
8501,2005/1/8 13:22,1,1,2,0.721928095,0.031400966,0.016908213,207,1,29,15,1,266,203.5,212,1
8502,2004/12/25 14:24,1,1,1,0,0.005813953,0.005813953,172,1,10,143,1,242,183.8333333,195,0
8505,2004/4/13 14:34,1,1,1,0,0.12716763,0.121387283,173,1,9,18,1,101,95,85,0
8507,2003/11/2 22:20,1,1,1,0,0.01734104,0.040462428,173,1,8,62,1,592,183.9,532,1
8508,2003/9/1 21:36,1,1,1,0,0.005780347,0.005780347,173,1,8,66,1,13,11.5,11,1
8509,2003/6/27 20:14,1,1,1,0,0.034682081,0.005780347,173,1,7,24,1,162,162,119,0
8515,2002/10/1 20:46,1,1,2,0.918295834,0.005449591,0.002724796,367,1,21,12,1,583,583,521,1
8524,2002/8/8 20:09,2,2,4,0.55143677,0.044499382,0.035846724,202.25,0,16,2609,1,474,272.1666667,448,0
8530,2003/11/2 22:39,1,1,1,0,0.022857143,0.011428571,175,1,8,557,1,596,187.9,535,0
8532,2005/1/12 17:06,1,1,1,0,0.005617978,0.005617978,178,1,11,292,1,35,35,25,0
8534,2006/9/5 8:51,1,1,1,0,0.005235602,0.005235602,191,1,15,519,1,1597,960.6666667,979,0
8536,2006/10/13 9:01,1,1,1,0,0.005102041,0,196,1,15,406,1,1647,945.4166667,1003,0
8537,2006/9/5 8:49,1,1,1,0,0.005128205,0.005128205,195,1,15,368,1,1596,959.6666667,978,0
8538,2006/10/21 20:46,1,1,1,0,0,0.014492754,345,1,11,1,1,1754,1034.333333,1072,0
8540,2006/7/29 23:50,1,1,1,0,0.002873563,0.025862069,348,1,11,26,1,6,6,4,0
8546,2006/5/20 14:10,1,1,1,0,0.019830028,0.028328612,353,1,10,82,1,35,35,9,0
8547,2006/2/27 18:11,1,1,1,0,0.016901408,0.016901408,355,1,9,20,1,336,107.65,253,0
8548,2006/2/7 4:29,1,1,1,0,0.030985915,0.028169014,355,1,8,5,1,988,782.5,638,0
8549,2006/2/2 14:04,1,1,2,1,0.009724473,0.003241491,308.5,1,9,142,1,985,809.5,635,0
8550,2005/12/23 12:21,2,2,2,0.191433255,0.05134189,0.028004667,428.5,1,19,41,1,7,7,7,0
8553,2005/10/6 16:54,1,1,2,0.881290899,0.025179856,0.010791367,278,1,12,87,1,629,600,416,0
8554,2005/9/20 16:56,1,1,1,0,0.005665722,0.005665722,353,1,7,21,1,959,238.1952381,765,0
8557,2005/7/7 14:33,2,2,3,0.965633607,0.011707317,0.005853659,341.6666667,1,14,130,1,186,186,179,1
8558,2005/3/16 16:58,2,2,3,0.904111687,0.004427577,0.019607843,527,1,32,3,0.333333333,99,35.75,88,1
8562,2005/2/20 3:02,3,3,6,0.813522708,0.012416428,0.007163324,349,1,30,159,0.666666667,83,83,82,1
8563,2005/2/18 17:41,1,1,1,0,0.090116279,0.020348837,344,1,4,0,1,8,8,6,0
8566,2005/1/10 14:31,1,1,1,0,0.009174312,0.006116208,327,1,3,9,1,2,2,2,0
8568,2004/8/17 10:51,1,1,1,0,0.090909091,0.027272727,330,1,1,13,1,865,338.5,708,1
8570,2006/2/27 18:13,1,1,1,0,0.016901408,0.016901408,355,1,9,348,1,338,109.65,255,0
8571,2006/2/7 4:31,1,1,1,0,0.030985915,0.028169014,355,1,8,328,1,989,783.5,639,0
8572,2006/2/2 14:09,1,1,2,1,0.009693053,0.003231018,309.5,1,9,533,1,987,811.5,637,0
8573,2005/11/13 12:57,2,2,5,0.942631204,0.006578947,0.003947368,456,1,35,1137,1,848,791.5,822,0
8575,2005/8/20 13:23,1,1,1,0,0.005698006,0.005698006,351,1,7,157,1,946,229.9928571,757,0
8576,2006/2/27 18:12,1,1,1,0,0.016901408,0.016901408,355,1,9,25,1,337,108.65,254,0
8577,2006/7/29 23:50,1,1,1,0,0.023255814,0,43,1,19,26,1,6,6,4,0
8583,2006/4/6 18:26,1,1,2,0.539935733,0.320872274,0.283489097,160.5,1,26,256,1,1131,806,717,1
8585,2005/7/7 22:17,1,1,1,0,0.027027027,0,37,1,17,35,1,5,5,2,0
8588,2005/2/20 2:53,2,3,7,0.96769109,0.005992164,0.004378889,619.8571429,1,35,233,0.857142857,77,77,75,1
8591,2004/2/27 6:10,1,1,1,0,0.028571429,0.028571429,35,1,14,44,1,41,41,33,0
8592,2004/1/14 9:01,1,1,1,0,0.028571429,0.028571429,35,1,13,0,1,26,24,21,1
8595,2003/2/12 3:21,1,1,1,0,0.264705882,0.088235294,34,1,11,170,1,519,205.3333333,474,0
8599,2001/10/11 17:55,1,1,1,0,0.133333333,0.033333333,30,1,7,710,1,25,17.5,25,1
8602,1999/8/13 13:10,1,1,1,0,0.074074074,0.037037037,27,1,4,332,1,68,68,68,0
8605,1999/1/27 12:25,1,1,1,0,0.071428571,0,28,0,2,0,1,92,92,92,0
8608,2000/5/11 12:28,1,1,1,0,0.3125,0.125,32,0,6,239,1,80,80,76,0
8621,2005/7/7 22:23,1,1,1,0,0.03030303,0,33,1,17,496,1,6,6,3,0
8622,2005/6/2 17:28,1,1,2,0.954434003,0.006993007,0.002331002,429,1,31,889,1,124,124,85,0
8624,2005/1/1 8:47,1,1,1,0,0.129032258,0.161290323,31,1,14,309,1,477,125.1329365,429,0
8634,2002/4/27 2:25,2,2,3,1,0.004580153,0.004580153,218.3333333,1,10,51,0.666666667,102,102,101,0
8636,2002/2/27 3:01,1,1,1,0,0.590909091,0.772727273,22,1,5,39,1,59,47.5,58,1
8638,2000/6/12 2:52,2,2,3,0.678243172,0.195789474,0.195789474,158.3333333,1,1,12,0.333333333,37,29.5,37,1
8656,2002/8/27 0:50,1,1,1,0,0,0.047619048,21,0,7,122,1,415,415,387,0
8657,2006/8/19 13:20,2,2,2,0,0,0,15.5,1,1,0,0.5,56,41.5,52,0
8660,2006/12/1 10:55,1,1,1,0,0.04312115,0.016427105,487,1,14,21,1,1798,1013.5,625,0
8662,2006/10/14 17:04,3,4,6,0.784590995,0.047685835,0.039621318,475.3333333,1,26,165,1,1690,985.75,1654,1
8669,2006/6/17 19:24,2,2,3,0.725425608,0.246518106,0.179665738,478.6666667,1,34,87,1,1296,814.8333333,1246,1
8670,2006/4/17 16:19,2,3,3,0.508707024,0.086956522,0.005550416,360.3333333,1,20,186,0.666666667,1163,803,1121,1
8672,2006/1/9 15:38,1,1,1,0,0.004484305,0,223,1,13,32,1,967,855,317,0
8674,2005/11/5 7:24,1,1,1,0,0.014018692,0.014018692,214,1,13,17,1,811,760,251,0
8676,2005/9/21 0:30,1,1,1,0,0.004694836,0.004694836,213,1,13,20,1,960,239.1952381,173,0
8680,2005/7/10 9:34,1,1,1,0,0.098039216,0.039215686,51,1,13,74,1,7,7,4,0
8687,2004/2/5 13:14,2,2,5,0.818556309,0.012403101,0.003410853,645,1,25,602,0.8,203,75.98333333,200,1
8693,2002/8/19 17:17,2,2,9,0.66469228,0.022222222,0.009677419,620,1,24,309,0.555555556,256,223.8333333,256,1
8694,2002/3/23 12:58,2,2,5,0.413063773,0.285460993,0.596631206,225.6,1,20,163,0.8,67,53.5,67,1
8697,2002/1/22 19:24,2,2,2,1,0.086956522,0.065217391,46,1,5,6,0.5,6,6,6,0
8700,2001/10/30 18:42,2,2,6,0.445079874,0.113054341,0.021861337,533.6666667,1,19,163,0.833333333,31,31,31,1
8702,2002/4/26 14:58,2,2,34,0.711849476,0.137551466,0.17376691,350.0294118,0,22,9397,0.647058824,879,778.55,867,0
8703,2002/2/26 20:10,2,2,28,0.78574578,0.092774531,0.138913071,287.1785714,0,22,6767,0.678571429,773,673.25,763,0
8706,2001/11/5 16:10,3,3,17,0.668147471,0.078567749,0.027434312,456.7058824,1,19,1143,0.529411765,155,59.66666667,151,0
8710,2002/2/26 23:46,2,2,29,0.797363531,0.092212075,0.129756469,271.862069,0,22,7654,0.793103448,802,702.25,792,0
8713,2001/12/10 16:57,3,3,30,0.451826458,0.06146654,0.094710415,385.0333333,1,21,3805,0.7,320,220.25,316,0
8715,2002/8/25 21:17,3,3,22,0.791155306,0.045751634,0.053414469,403.3636364,0,25,2450,0.772727273,345,345,344,0
8716,2002/5/23 15:33,2,2,12,0.840475125,0.14965035,0.074325674,417.0833333,1,22,497,0.833333333,999,824.6,984,0
8719,2006/10/14 17:07,1,1,1,0,0.07826087,0.02173913,230,1,14,310,1,1695,990.75,591,0
8720,2006/7/12 7:51,1,1,1,0,0.118881119,0.157342657,286,1,10,9,1,1463,939.1666667,481,0
8724,2006/5/15 13:38,1,1,1,0,0.003215434,0,311,1,10,0,1,1198,748.5,397,0
8725,2006/5/15 12:19,1,1,1,0,0.012861736,0.003215434,311,1,10,4,1,1196,746.5,396,0
8727,2006/2/21 8:48,1,1,1,0,0.021390374,0.005347594,187,1,9,210,1,325,97.81666667,61,0
8731,2005/1/31 15:13,1,1,1,0,0.004830918,0.004830918,207,1,7,0,1,73,65.5,24,1
8738,2003/10/18 18:46,1,1,1,0,0.048,0,125,1,2,211,1,4,4,1,1
8740,2006/2/21 8:47,1,1,1,0,0.005347594,0.005347594,187,1,9,386,1,323,95.81666667,59,0
8741,2006/2/21 8:46,1,1,1,0,0.016042781,0,187,1,9,386,1,322,94.81666667,58,0
8742,2005/7/27 15:08,1,1,6,0.872681522,0.014860681,0.008978328,538.3333333,1,17,328,0.833333333,303,303,100,0
8744,2006/2/21 8:48,1,1,1,0,0.021390374,0.005347594,187,1,9,224,1,324,96.81666667,60,0
8746,2006/11/27 12:48,2,2,2,0.902393283,0.00314095,0.005496663,1273.5,1,36,14,0.5,1793,1023.166667,1706,0
8749,2006/11/2 14:59,1,2,3,0.616302666,0.17397454,0.007779349,471.3333333,1,26,112,1,584,580,304,1
8750,2006/10/23 16:27,1,1,1,0,0.001624695,0,1231,1,25,1,1,1755,1034.333333,599,0
8751,2006/10/22 18:41,2,2,2,0.811278124,0.001785714,0.005357143,840,1,28,2,1,11,11,9,1
8752,2006/10/20 20:15,1,1,1,0,0.001626016,0,1230,1,25,13,1,8,8,5,0
8753,2006/10/7 13:54,1,1,1,0,0.004882018,0.004882018,1229,1,24,1,1,1643,958.5833333,573,0
8754,2006/10/6 16:36,1,1,1,0,0.00081367,0.00081367,1229,1,24,8,1,1641,960.4166667,572,0
8755,2006/9/28 10:53,1,1,1,0,0.001627339,0.001627339,1229,1,24,8,1,1636,973.3333333,571,0
8757,2006/9/15 20:18,2,4,4,0.579394613,0.011401009,0.014470511,1140.25,1,37,9,1,510,510,494,1
8758,2006/9/14 15:38,1,1,1,0,0.000825764,0.000825764,1211,1,24,3,1,1614,962.5833333,558,0
8760,2006/9/9 22:24,2,2,2,0.998195879,0.012435991,0.016825165,683.5,1,36,0,0.5,479,479,463,0
8761,2006/9/9 22:22,2,2,2,0.970950594,0.010917031,0.00727802,687,1,36,0,0.5,477,477,461,0
8768,2006/8/24 17:31,1,1,1,0,0.003842459,0.000960615,1041,1,24,0,1,1583,971.8333333,542,0
8770,2006/8/22 18:52,2,2,2,0.972966127,0.027047333,0.015777611,665.5,1,36,0,0.5,396,396,385,0
8771,2006/8/22 18:42,2,2,2,0.999198354,0.026415094,0.018867925,662.5,1,36,0,0.5,394,394,383,1
8772,2006/8/22 18:30,2,2,2,0.931304369,0.031037093,0.006056018,660.5,1,36,2,0.5,392,392,381,0
8773,2006/8/21 14:53,2,2,2,0.938932011,0.0154202,0.019275251,648.5,1,36,0,0.5,390,390,379,1
8775,2006/8/21 14:48,2,2,2,0.945660305,0.028615623,0.013921114,646.5,1,36,4,0.5,386,386,375,1
8777,2006/8/19 19:18,1,1,1,0,0.088863892,0.089988751,889,1,24,3,1,382,382,182,1
8778,2006/8/16 17:23,2,2,3,0.356799798,0.038932949,0.016582552,462.3333333,1,35,9,1,380,380,369,1
8779,2006/8/14 14:04,1,1,1,0,0.019562716,0.016110472,869,1,24,3,1,374,374,179,1
8781,2006/8/8 16:45,1,1,1,0,0.002272727,0.002272727,880,1,24,14,1,1535,967,515,1
8786,2006/7/3 5:25,1,1,1,0,0.001137656,0.001137656,879,1,24,0,1,1444,935.3333333,474,0
8787,2006/7/3 5:21,1,1,1,0,0.007963595,0.007963595,879,1,24,2,1,1443,934.3333333,473,1
8793,2006/6/7 17:35,2,2,2,0.898653376,0.037638376,0.002214022,677.5,1,31,39,1,1264,798.3333333,1215,0
8796,2006/4/12 18:56,1,1,1,0,0.001240695,0.001240695,806,1,22,8,1,1140,788.3333333,373,0
8797,2006/4/4 19:31,1,2,2,0.935711051,0.021324355,0.039281706,445.5,1,23,8,1,1127,802.3333333,372,0
8804,2006/2/22 8:28,1,1,1,0,0.004914005,0.002457002,814,1,22,1,1,1031,778.5,339,0
8805,2006/2/21 11:33,1,1,1,0,0.002460025,0.002460025,813,1,22,0,1,1022,774,335,0
8806,2006/2/21 9:36,1,1,1,0,0.001230012,0.002460025,813,1,22,0,1,326,98.81666667,62,0
8824,2005/8/13 14:41,1,1,1,0,0.00244798,0.00244798,817,1,21,0,1,429,429,127,1
8833,2005/7/2 1:23,1,1,3,0.897608283,0.016139445,0.012265978,516.3333333,1,22,65,1,444,444,209,1
8834,2005/6/20 16:16,1,1,1,0,0.010819165,0.010819165,647,1,21,6,1,144,144,37,0
8836,2005/5/3 14:44,2,2,3,0.835606265,0.032721864,0.017352504,672.3333333,1,33,29,1,90,90,88,1
8841,2005/3/30 9:30,1,1,1,0,0.060606061,0.014141414,495,1,20,13,1,300,300,136,0
8845,2005/3/10 17:34,1,1,1,0,0.004282655,0.002141328,467,1,20,0,1,255,255,60,0
8847,2005/3/9 23:53,1,1,1,0,0.004494382,0.004494382,445,1,20,1,1,194,194,78,0
8848,2005/3/8 18:57,2,2,2,0.151967565,0.237662338,0.118181818,385,1,31,11,1,176,176,170,1
8852,2005/2/28 16:33,1,1,1,0,0.002624672,0,381,1,20,4,1,218,218,51,1
8853,2005/2/24 21:01,1,1,1,0,0.002631579,0.002631579,380,1,20,0,1,110,110,36,1
8856,2005/2/16 13:48,1,1,1,0,0.021108179,0.015831135,379,1,20,0,1,15,15,6,0
8857,2005/2/16 12:00,1,1,1,0,0.00265252,0.00265252,377,1,19,0,1,183,183,45,0
8860,2005/2/4 11:04,1,1,1,0,0.100817439,0.092643052,367,1,19,3,1,127,127,33,1
8865,2004/8/20 17:49,2,2,13,0.689767673,0.053151286,0.006461051,631,1,35,405,0.769230769,878,350.45,859,1
8866,2004/8/6 9:47,1,1,1,0,0.009493671,0.009493671,316,1,18,1,1,130,114.5833333,21,1
8867,2004/8/5 9:51,1,1,1,0,0.006329114,0.006329114,316,1,18,0,1,127,111.5833333,19,0
8868,2004/8/5 9:43,1,1,1,0,0.018987342,0.015822785,316,1,18,1,1,125,109.5833333,17,1
8870,2004/7/31 4:59,2,2,3,1,0.004918033,0.004918033,203.3333333,1,30,129,1,122,107.5,116,0
8873,2004/7/22 13:51,1,1,1,0,0.003174603,0.003174603,315,1,18,0,1,113,97.58333333,13,1
8877,2004/5/19 15:48,1,1,1,0,0.003236246,0.003236246,309,1,16,63,1,100,88.5,13,1
8881,2003/4/9 5:29,2,2,3,0.785407017,0.04966443,0.001342282,248.3333333,1,16,149,0.666666667,11,11,11,0
8887,2002/12/3 7:35,2,2,2,1,0.002857143,0.002857143,350,1,12,0,0.5,457,396,442,0
8888,2002/12/3 4:44,2,2,2,1,0.014285714,0.014285714,350,1,12,10,0.5,455,394,440,1
8890,2002/11/19 2:19,2,2,8,0.687587463,0.034413766,0.011204482,624.75,1,27,165,0.875,434,379.5,419,1
8891,2002/9/22 13:14,3,3,28,0.709864883,0.150139276,0.11996286,384.6428571,1,27,418,0.428571429,576,576,573,1
8892,2002/9/4 18:43,2,2,5,0.970195503,0.00841622,0.006885998,261.4,1,13,30,0.2,392,359.5,377,1
8893,2002/8/29 5:25,2,2,15,0.393310719,0.153014988,0.154932032,382.5333333,1,25,36,0.4,382,353,370,1
8894,2002/8/26 18:24,2,2,2,1,0.180981595,0.165644172,326,1,12,0,0.5,354,354,346,1
8903,2001/11/26 9:16,2,2,3,0.995854938,0.015080113,0.027332705,353.6666667,1,9,107,0.666666667,137,133.5,128,1
8906,2001/2/26 18:46,2,2,2,1,0.006309148,0.006309148,317,1,3,356,0.5,126,86,125,0
8907,2000/9/1 22:44,2,2,2,1,0.003154574,0,317,1,3,132,0.5,17,17,17,0
8912,2000/8/21 19:12,2,2,2,1,0.001172333,0.029308324,853,0,2,122,0.5,58,58,58,0
8915,2000/7/12 14:03,2,2,2,1,0.197038724,0.030751708,878,0,2,42,0.5,48,48,48,0
8917,2000/7/10 17:49,2,2,2,1,0.043296089,0.009776536,716,0,2,38,0.5,44,44,44,0
8918,2000/7/6 21:25,2,2,2,1,0.305084746,0.100282486,708,1,2,30,0.5,41,41,41,0
8922,2000/6/29 22:01,2,2,2,1,0,0.009041591,553,1,2,16,0.5,31,31,31,0
8929,2001/10/24 5:35,2,2,11,0.772061059,0.033242009,0.028310502,497.7272727,1,20,1706,0.727272727,215,202,210,0
8931,2002/5/13 17:55,3,3,31,0.651737215,0.048268297,0.041686256,411.6774194,0,23,9235,0.709677419,925,759.65,919,0
8935,2001/12/27 1:01,2,2,33,0.816160319,0.043215145,0.098843975,390.5757576,0,21,6840,0.727272727,515,415.25,507,0
8943,2002/1/24 0:41,2,2,18,0.826204968,0.046387252,0.067452521,509,1,21,3118,0.777777778,652,552.25,644,0
8949,2001/11/11 22:49,2,2,23,0.803651859,0.021800281,0.01607394,432.7826087,1,20,1635,0.695652174,252,154,247,0
8954,2002/9/21 2:23,2,2,14,0.718668302,0.015777018,0.016434394,543.2857143,0,25,1406,0.928571429,520,520,506,0
8957,2002/9/6 14:15,2,2,7,0.887776321,0.014380992,0.015839933,685.4285714,0,25,641,0.857142857,465,465,452,0
8958,2002/8/31 10:26,2,2,18,0.382931681,0.118767359,0.11704801,420.0555556,0,25,1627,0.777777778,449,449,436,0
8963,2002/8/2 1:18,2,2,27,0.816012754,0.049357727,0.029972752,475.7407407,0,25,2467,0.814814815,201,201,197,0
8964,2002/7/29 18:54,3,3,18,0.83375338,0.022640234,0.033566118,493.2222222,0,26,2538,0.888888889,147,147,147,0
8968,2005/8/13 14:46,1,1,1,0,0.006006006,0.006006006,333,1,21,407,1,431,431,129,0
8969,2005/3/30 9:35,1,1,1,0,0.039039039,0.018018018,333,1,20,271,1,301,301,137,0
8970,2005/2/18 1:15,2,2,2,0.970950594,0.025231287,0.012615643,594.5,1,33,475,1,186,186,180,0
8971,2004/8/5 18:19,2,2,2,0.757878463,0.014253563,0.009752438,666.5,1,28,134,1,129,113.5833333,123,0
8972,2004/8/5 9:48,1,1,1,0,0.022364217,0.015974441,313,1,18,34,1,126,110.5833333,18,0
8973,2006/4/12 18:59,1,1,1,0,0.001440922,0.001440922,694,1,22,279,1,1142,790.3333333,375,0
8974,2006/2/21 11:42,1,1,1,0,0.004322767,0.004322767,694,1,22,229,1,1024,776,337,0
8977,2005/8/13 14:43,1,1,1,0,0.002849003,0.002849003,702,1,21,37,1,430,430,128,0
8979,2006/8/24 17:33,1,1,1,0,0.004926108,0.001231527,812,1,24,230,1,1584,972.8333333,543,0
8981,2006/6/7 17:39,1,1,1,0,0.01972873,0.001233046,811,1,22,152,1,1266,800.3333333,430,0
8982,2006/4/12 18:57,1,1,1,0,0.001243781,0.001243781,804,1,22,96,1,1141,789.3333333,374,0
8983,2006/2/21 11:40,1,1,1,0,0.003731343,0.003731343,804,1,22,46,1,1023,775,336,0
8987,2006/9/22 19:17,1,1,1,0,0,0.011848341,422,1,20,0,1,1628,972.5,569,0
8994,2006/8/14 15:45,1,2,2,0.883822661,0.073839662,0.128691983,237,1,20,72,1,1544,972.6666667,521,1
8996,2006/7/29 23:50,1,1,1,0,0.002262443,0.036199095,442,1,20,4,1,6,6,2,0
8998,2006/7/13 17:55,1,2,6,0.863286834,0.056919643,0.050223214,298.6666667,1,26,55,0.5,227,227,102,1
9008,2006/5/22 13:31,1,1,1,0,0.003669725,0.001834862,545,1,19,0,1,1210,755,402,1
9009,2006/5/22 12:39,1,1,1,0,0.014678899,0.014678899,545,1,19,2,1,1209,754,401,1
9010,2006/5/20 14:12,1,1,1,0,0.012844037,0.012844037,545,1,19,13,1,36,36,25,0
9012,2006/4/15 14:12,1,1,1,0,0.005504587,0.001834862,545,1,18,17,1,1159,803.5,385,0
9013,2006/3/29 13:49,1,2,2,0.961236605,0.0203125,0,320,1,18,38,1,1104,788.3333333,367,1
9014,2006/3/12 6:59,1,1,1,0,0.001869159,0.001869159,535,1,18,4,1,1086,796.1666667,363,1
9018,2006/2/21 17:36,1,2,2,0.99323382,0.014900662,0.036423841,302,1,18,0,0.5,27,23,8,0
9019,2006/2/21 16:41,1,2,2,0.721928095,0.008169935,0,306,1,17,46,1,331,103.8166667,64,1
9020,2006/1/7 11:16,1,1,1,0,0.005940594,0.001980198,505,1,17,15,1,958,855,311,0
9022,2005/12/22 20:36,1,1,1,0,0.030612245,0.002040816,490,1,16,4,1,8,7,5,1
9023,2005/12/18 14:40,1,1,1,0,0.002074689,0.002074689,482,1,15,10,1,911,834,290,0
9024,2005/12/8 4:46,1,1,1,0,0.002074689,0.002074689,482,1,15,3,1,887,822,281,0
9025,2005/12/5 11:12,1,1,1,0,0.006224066,0,482,1,15,33,1,880,816,277,0
9026,2005/11/2 19:27,1,1,1,0,0,0.002083333,480,1,15,0,1,803,752.5,249,0
9027,2005/11/2 15:50,1,1,1,0,0.027027027,0.022869023,481,1,15,3,1,2,2,1,1
9028,2005/10/30 16:51,1,1,1,0,0.160751566,0.14822547,479,1,14,4,1,799,751.5,246,1
9029,2005/10/26 12:31,1,1,1,0,0.033613445,0.004201681,476,1,14,12,1,769,727,237,0
9030,2005/10/14 19:14,1,2,2,1,0.007067138,0,283,1,14,47,1,679,642.5,221,0
9032,2005/8/25 9:51,1,1,1,0,0.004662005,0.004662005,429,1,14,10,1,482,482,144,0
9036,2005/8/13 10:04,1,1,1,0,0.016203704,0.009259259,432,1,14,0,1,417,417,121,1
9037,2005/8/13 8:27,3,3,27,0.888467851,0.007296849,0.007296849,446.6666667,1,39,107,0.185185185,583,583,570,1
9041,2005/7/18 16:37,1,1,1,0,0.052770449,0.073878628,379,1,14,8,1,521,521,248,1
9043,2005/4/4 17:09,1,1,1,0,0.008064516,0.002688172,372,1,14,6,1,25,25,6,1
9047,2005/2/28 15:51,2,2,2,0.918295834,0.007260726,0.002640264,757.5,1,32,4,1,216,216,208,1
9050,2005/2/16 18:54,1,1,1,0,0.008196721,0.00204918,488,1,13,0,1,20,20,9,0
9051,2005/2/16 13:52,1,1,1,0,0.014403292,0.010288066,486,1,13,8,1,16,16,7,0
9054,2005/2/8 11:14,1,1,1,0,0.002066116,0.002066116,484,1,12,5,1,129,129,34,0
9056,2005/2/3 12:05,1,1,1,0,0.00210084,0.00210084,476,1,12,2,1,123,123,31,0
9057,2005/2/1 15:00,2,2,3,0.831405263,0.011165049,0.003883495,1373.333333,1,34,11,1,116,116,112,1
9060,2005/1/24 0:16,2,2,2,0.949452015,0.012345679,0.000685871,729,1,31,16,1,54,54,54,1
9062,2005/1/16 8:25,2,2,3,0.901894422,0.014867485,0.011635423,515.6666667,1,32,9,0.666666667,283,220,269,1
9065,2004/12/5 9:06,1,1,1,0,0.004395604,0,455,1,11,41,1,190,134.3333333,29,0
9066,2004/10/25 3:36,1,1,1,0,0.022075055,0,453,1,11,56,1,47,47,15,1
9067,2004/8/30 17:49,1,1,1,0,0.006741573,0.006741573,445,1,11,26,1,131,115.0833333,22,1
9069,2004/5/26 3:21,1,1,1,0,0.006741573,0,445,1,9,1,1,2,2,1,0
9070,2004/5/25 1:53,1,1,1,0,0,0.004514673,443,1,8,67,1,29,17.33333333,1,0
9071,2004/3/19 17:03,1,1,1,0,0.006756757,0.009009009,444,1,7,2,1,62,62,10,0
9073,2004/1/26 2:04,1,1,1,0,0.002252252,0,444,1,6,66,1,192,66.55,35,0
9075,2003/8/14 13:49,1,1,1,0,0.033936652,0.033936652,442,1,5,35,1,12,10.5,2,0
9076,2003/7/10 1:24,1,1,1,0,0.002262443,0.002262443,442,1,4,37,1,559,208.3666667,29,1
9078,2003/5/13 1:29,1,1,1,0,0.002232143,0.002232143,448,1,2,35,1,40,24,5,0
9080,2003/2/15 3:29,1,1,1,0,0.020134228,0.013422819,447,1,1,6,1,39,28.5,4,1
