transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
108385,2000/3/18 20:12,1,1,1,0,0.002390057,0.002390057,2092,1,8,4,1,1892,1347.666667,440,0
108394,2000/1/31 9:02,1,1,1,0,0.001396648,0.001396648,2148,1,8,5,1,254,198.5,86,0
108400,2000/1/16 19:40,1,1,1,0,0.000939408,0.000939408,2129,0,7,6,1,1447,1136.833333,344,0
108405,1999/12/1 13:03,1,1,1,0,0.001854427,0.001854427,2157,0,7,7,1,12268,5281.285714,3113,0
108412,1999/8/28 21:35,1,1,1,0,0.001431981,0.001431981,2095,1,6,44,1,838,729.5,225,0
108415,1999/5/8 22:22,1,1,1,0,0.000954654,0.000954654,2095,0,6,5,1,410,388,122,0
108417,1999/4/19 23:51,2,2,2,0.773226674,0.011740042,0.006708595,1192.5,1,7,71,1,331,316,281,0
108418,1999/4/13 13:28,1,1,1,0,0.00095648,0.00095648,2091,1,6,16,1,9295,4289.216667,2529,0
108425,1999/2/12 23:19,1,1,1,0,0.009573959,0.000957396,2089,1,6,44,1,506,287.3333333,137,0
108427,1998/12/13 18:45,1,1,1,0,0.063168619,0.055527254,1963,1,5,5,1,469,272.1666667,131,0
108430,1998/10/29 14:03,1,1,1,0,0.001036807,0.001036807,1929,0,5,0,1,42,42,9,0
108437,1998/10/21 17:14,1,1,1,0,0.001036807,0.001036807,1929,0,4,0,1,7705,4491.066667,2114,0
108439,1998/10/20 19:03,2,3,3,0.369045776,0.001158301,0.046718147,863.3333333,0,4,19,0.666666667,7689,4481.966667,6899,0
108448,1998/8/15 2:47,1,1,1,0,0.000527426,0.002109705,1896,0,4,4,1,336,197.3333333,116,0
108453,1998/6/13 16:27,1,1,1,0,0.001106807,0.001106807,1807,0,4,15,1,5436,3453,1545,0
108454,1998/5/29 9:36,1,2,2,0.629249224,0.013995485,0.003160271,1107.5,0,4,37,1,297,189.8333333,101,0
108462,1998/4/8 2:40,1,1,1,0,0.001592357,0.001592357,1884,1,4,1,1,262,199.5,91,0
108468,1998/1/25 20:01,1,2,2,0.970950594,0.002441406,0.002441406,1024,1,4,0,1,4438,4017,1301,0
108471,1998/1/1 0:47,1,1,1,0,0.003218884,0.001609442,1864,0,4,9,1,235,202.5,86,0
108472,1997/12/23 14:29,1,1,1,0,0.029538131,0.029538131,1862,1,4,7,1,224,194.5,82,0
108473,1997/12/16 10:53,1,1,1,0,0.014500537,0.002685285,1862,0,4,16,1,211,186.5,78,1
108474,1997/11/30 17:52,1,1,1,0,0.040130152,0.039587852,1844,0,4,6,1,195,170.5,72,0
108481,1997/10/25 1:29,1,1,1,0,0.034554974,0.019895288,955,0,4,35,1,139,133,58,0
108487,1997/9/1 1:46,1,1,1,0,0.00326087,0.00326087,920,1,4,11,1,89,89,42,0
108493,1997/5/6 3:20,1,1,1,0,0.003525264,0.003525264,851,0,3,9,1,16,16,8,0
108500,1997/3/24 2:32,1,1,1,0,0.004531722,0.001510574,662,0,2,8,1,92,92,19,0
108502,1997/3/15 20:16,1,1,1,0,0.001526718,0.009160305,655,0,1,0,1,3454,2414.5,659,0
108503,1997/3/15 1:13,1,1,1,0,0.022727273,0.015151515,660,0,1,3,1,3453,2413.5,658,1
108508,1996/11/7 20:08,1,1,1,0,0.004746835,0.004746835,632,0,1,2,1,3096,3096,567,0
108512,1996/8/27 21:57,1,1,1,0,0,0,635,0,1,0,1,1694,1694,64,1
108513,1998/12/13 19:14,1,1,1,0,0.058157488,0.050437468,1943,1,5,45,1,488,291.1666667,132,0
108514,1999/8/28 21:39,1,1,1,0,0.001431981,0.001431981,2095,1,6,112,1,839,730.5,226,0
108517,2006/11/28 14:19,1,1,1,0,0.002500893,0.002500893,2799,0,15,1502,1,21666,4773.629266,4734,0
108518,2003/4/17 0:50,1,1,1,0,0.000714541,0.000714541,2799,1,10,181,1,10552,3981.75119,2448,0
108519,2003/3/13 23:44,1,1,1,0,0.002858164,0.002858164,2799,0,10,146,1,10398,4102.539286,2411,0
108521,2006/11/28 14:19,1,1,1,0,0.002259522,0.002259522,3098,0,15,1199,1,21665,4772.629266,4733,0
108522,2006/11/28 14:19,1,1,1,0,0.002150538,0.002150538,3255,0,15,782,1,21664,4771.629266,4732,0
108523,2006/11/28 14:18,1,1,1,0,0.002058218,0.002058218,3401,0,15,422,1,21663,4770.629266,4731,0
108545,1997/8/20 21:37,1,1,1,0,0,0,14,0,1,0,1,279,237,50,0
108576,1997/10/25 1:25,1,1,1,0,0.142857143,0.142857143,21,0,3,48,1,138,132,57,0
108580,1996/8/27 21:57,1,1,4,0,0,0,15,0,1,0,0.25,1698,1698,68,0
108604,2001/3/9 17:10,1,1,1,0,0.08,0.08,25,0,4,44,1,4694,2703.983333,1078,1
108614,1998/2/25 8:09,1,1,1,0,0,0,53,0,1,0,1,4149,1549.75,800,0
108636,2006/2/11 22:22,1,1,1,0,0,0,14,0,1,0,1,28971,4901.9604,7297,0
108646,2007/5/8 15:13,1,1,1,0,0.072727273,0.036363636,55,0,4,123,1,23219,5158.381107,5096,0
108654,2004/2/23 18:55,1,1,1,0,0.037037037,0.037037037,54,1,4,11,1,13330,4049.170022,2962,0
108693,2004/6/18 2:14,1,1,1,0,0,0,19,0,1,0,1,14270,4317.557973,3170,1
108737,1997/8/31 5:55,1,1,1,0,0,0,42,0,1,0,1,330,286.5,70,0
108744,2007/8/20 21:11,1,1,5,0,0,0,24.2,1,1,0,0.2,24037,5112.423014,5277,0
108777,2009/8/13 17:14,1,1,1,0,0.005649718,0.005649718,354,0,13,1,1,2933,539.6762751,501,0
108836,2004/2/24 17:59,1,1,1,0,0.006116208,0.006116208,327,0,9,12,1,13342,4054.124387,2963,0
108848,2003/1/8 16:40,2,3,3,0.683181187,0.045743329,0.027954257,524.6666667,1,9,69,0.666666667,9608,3815.369444,8612,0
108854,2002/8/29 0:38,2,2,2,0.985228136,0.013866232,0.008972268,613,0,9,2,0.5,8365,3509.409524,7509,0
108878,2001/6/9 17:41,1,1,1,0,0.007905138,0.003952569,253,0,8,18,1,5108,2528.166667,1175,0
108882,2001/5/3 12:18,1,1,1,0,0.008,0.008,250,0,8,42,1,4834,2584.283333,1105,0
108885,2001/2/12 15:07,2,3,4,0.599950741,0.054164538,0.045988758,489.25,0,10,76,0.25,4587,2678.016667,4123,1
108900,2000/3/18 15:50,1,1,1,0,0.008196721,0.008196721,244,0,8,4,1,13236,4823.12619,3420,0
108904,2000/2/20 1:28,2,2,2,0.954434003,0.010204082,0.003401361,294,1,8,8,1,1718,1273.666667,1586,0
108906,2000/2/14 22:28,1,1,1,0,0.008403361,0.008403361,238,1,8,19,1,560,154.9666667,150,0
108909,2000/1/16 20:29,1,1,1,0,0.008403361,0.004201681,238,0,8,1,1,1448,1137.833333,345,0
108911,2000/1/10 23:02,1,1,1,0,0.021186441,0.021186441,236,0,7,0,1,1392,1098.833333,335,0
108916,1999/10/18 10:14,1,1,1,0,0.012711864,0.012711864,236,0,7,0,1,11869,5307.802381,3073,0
108917,1999/10/18 10:07,1,1,1,0,0.025423729,0.025423729,236,0,7,0,1,11868,5306.802381,3072,0
108918,1999/10/18 9:44,1,1,1,0,0.088983051,0.088983051,236,0,7,0,1,11867,5305.802381,3071,0
108919,1999/10/18 7:36,1,1,1,0,0.012711864,0.012711864,236,0,7,3,1,11866,5304.802381,3070,0
108920,1999/10/15 12:19,1,1,1,0,0.008474576,0.008474576,236,1,7,0,1,11865,5316.802381,3069,0
108947,1998/4/26 23:19,1,1,1,0,0.060747664,0.060747664,214,1,5,0,1,5288,3584.166667,1524,0
108952,1998/2/25 8:09,1,2,2,1,0.013289037,0.013289037,150.5,0,5,17,1,4151,1551.75,802,1
108962,1997/11/17 11:39,1,1,1,0,0.112727273,0.112727273,275,0,5,2,1,189,170.5,68,0
108970,1997/8/31 5:55,1,1,1,0,0.009708738,0.004854369,206,0,5,10,1,331,287.5,71,0
108972,1997/8/20 21:37,1,1,1,0,0.024509804,0.014705882,204,0,5,1,1,280,238,51,0
108974,1997/5/26 12:55,1,1,1,0,0.014705882,0.014705882,204,0,4,34,1,41,41,17,0
108981,1996/12/8 20:23,1,1,1,0,0.06010929,0.038251366,183,0,2,25,1,145,145,25,0
108983,1996/11/4 7:12,1,2,4,0.966119096,0.045936396,0.042402827,70.75,0,2,27,1,2825,2825,488,0
108984,1996/10/19 0:24,1,1,1,0,0.016759777,0.016759777,179,0,1,53,1,2196,2196,266,0
108985,1996/8/27 21:57,1,1,1,0,0,0,180,0,1,0,1,1699,1699,69,1
108986,2003/1/8 16:40,2,2,2,0.426904865,0.249578415,0.118043845,296.5,1,9,255,1,9610,3817.369444,8614,0
108987,2004/2/24 17:59,1,1,1,0,0.00619195,0.00619195,323,0,9,205,1,13343,4055.124387,2964,0
108990,2009/2/23 20:39,2,3,5,0.939903845,0.00707428,0.004295099,791.6,1,17,4696,0.8,28173,5087.891029,24012,0
108991,2006/12/27 20:09,1,1,1,0,0.006060606,0.003030303,330,0,10,266,1,21869,4776.96421,4778,0
108992,2009/2/23 20:38,2,3,4,0.973142012,0.00483559,0.001692456,1034,1,17,1864,0.5,28168,5082.891029,24007,0
108999,1998/2/25 9:54,1,1,1,0,1,1,0,0,2,6,1,4153,1553.75,803,0
109006,1996/11/3 18:49,1,1,1,0,0.104166667,0.145833333,48,0,1,3,1,2758,2758,436,0
109008,1996/8/27 21:57,1,1,3,0,0,0,23.66666667,0,1,0,0.333333333,1702,1702,72,1
109014,2001/5/14 17:58,1,1,2,0.566509507,0.006369427,0.041401274,157,0,7,118,1,16341,4820.756746,4132,0
109035,1999/10/24 15:22,1,1,1,0,0.615384615,0.076923077,13,0,3,253,1,1177,988,291,0
109048,2008/11/19 5:34,1,1,1,0,0,0,17,0,1,0,1,253,241.5,58,0
109051,2010/4/20 19:48,2,4,9,0.713758456,0.034960272,0.024517594,489.4444444,1,22,560,0.777777778,31009,4964.963676,26341,0
109058,2009/5/7 18:58,2,5,6,0.816778423,0.00368346,0.002257605,1402.666667,0,16,387,0.5,28634,4938.759862,24380,0
109085,2003/6/27 10:45,1,1,1,0,0,0,5,0,1,0,1,1653,485.9202381,331,0
109102,2004/5/22 23:50,2,6,8,0.535789662,0.064552155,0.008264463,559.625,0,12,784,0.75,13877,4051.697727,12094,1
109125,1996/8/28 3:21,1,1,2,0,0,0,13,0,1,0,0.5,1968,1968,145,1
109139,2005/5/10 9:16,2,2,3,0.679670563,0.005539436,0.003692957,1263.666667,0,8,138,0.666666667,26897,4121.13682,21231,0
109152,2002/8/10 17:00,2,2,2,0.881290899,0.032110092,0.105504587,109,1,5,51,1,20316,5106.52518,16753,1
109183,2000/7/17 23:57,2,2,2,1,0.004115226,0.004115226,486,0,8,14,1,2851,1994.833333,2605,0
109202,1996/11/6 3:05,1,1,1,0,0.090909091,0.272727273,11,0,1,0,1,2994,2994,539,0
109203,1996/11/6 3:02,1,1,1,0,0.307692308,0.230769231,13,0,1,70,1,2993,2993,538,0
109204,1996/8/28 3:21,1,1,1,0,0,0,12,0,1,0,1,1969,1969,146,1
109206,2002/2/26 18:48,1,1,1,0,0.071428571,0.071428571,28,1,6,121,1,6487,2451.695238,1497,0
109232,1999/10/25 23:12,1,1,1,0,0,0,7,1,1,0,1,11887,5312.930952,3077,1
109284,1996/8/28 3:21,1,1,2,0,0,0,6,0,1,0,0.5,1971,1971,148,0
109294,1999/10/25 23:12,1,2,2,0.721928095,0.015841584,0.013861386,252.5,1,6,22,0.5,11887,5312.930952,3077,0
109357,2005/3/22 19:04,1,1,1,0,0.810810811,0.135135135,37,0,5,205,1,15997,3951.681174,3524,0
109376,2007/8/20 21:11,1,3,3,0.806927034,0.070544554,0.003712871,269.3333333,1,16,126,1,24037,5112.423014,5277,0
109401,2004/6/18 2:14,1,1,1,0,0.037735849,0.018867925,53,0,7,8,1,14272,4319.557973,3172,0
109409,2002/12/10 11:12,1,1,2,0.779349837,0.142857143,0.089285714,28,0,6,8,1,9273,3573.896825,2161,0
109456,1996/11/6 2:50,1,1,1,0,0.125,0.208333333,24,0,1,6,1,2992,2992,537,0
109458,1996/8/28 3:21,1,1,2,0,0,0,15.5,0,1,0,0.5,1973,1973,150,1
109462,2006/2/10 14:01,1,2,2,0.591672779,0.027027027,0.162162162,55.5,1,10,386,0.5,19406,4805.948893,4281,0
109468,2007/4/26 12:13,1,1,1,0,0,0,5,1,1,0,1,1213,368.6309524,169,0
109478,2009/1/2 15:42,2,5,8,0.937206527,0.00718735,0.00287494,782.625,1,16,8,0.125,27805,5114.218918,23685,0
109516,1999/7/30 14:52,1,1,2,0.985228136,0.357142857,0.142857143,7,0,2,499,1,4764,1037.095238,924,0
109527,2002/4/15 1:22,2,2,4,0,0,0,46.5,0,1,0,0.25,7122,2848.078571,6391,1
109534,2007/3/12 20:33,1,6,19,0.870491571,0.05819398,0.052842809,78.68421053,1,15,894,0.210526316,22719,5020.54547,4965,1
109590,2005/12/14 12:06,1,1,1,0,0.060606061,0.03030303,33,0,3,347,1,18993,4981.272952,4203,0
109606,1999/7/30 14:52,1,1,2,0.811278124,0.117647059,0.117647059,17,0,4,522,1,4764,1037.095238,924,0
109607,2008/4/29 15:37,2,2,2,0.141440543,0.112781955,0.012531328,199.5,1,9,1204,1,503,319.8166667,453,0
109613,1996/8/28 3:21,1,1,3,0,0,0,6.333333333,0,1,0,0.333333333,1976,1976,153,0
109646,2006/4/9 18:01,1,1,1,0,0.2,0.2,10,1,6,35,1,19829,4789.377252,4379,0
109659,2002/4/15 1:22,1,1,1,0,0,0,5,0,1,0,1,7129,2855.078571,1683,1
109670,2006/3/3 23:44,2,2,2,0.918295834,0.05,0.1,40,0,8,152,1,29029,4773.380298,7655,0
109684,2002/5/22 17:40,2,3,5,0.349900857,0.110469314,0.100361011,277,1,11,242,0.8,7703,3254.461905,6940,1
109695,2000/6/11 16:07,4,6,6,0.719423301,0.026701323,0.021502836,705.3333333,1,10,575,1,2355,1601.166667,2156,1
109703,1997/4/1 22:23,1,1,1,0,0,0,17,0,1,0,1,105,105,21,0
109746,2002/4/29 21:24,2,2,2,0.200622324,0.035603715,0.03869969,646,1,8,6,1,7360,3033.50119,6621,0
109747,2002/4/26 15:29,2,2,5,0.082410083,0.640342052,0.641599598,795.2,0,8,46,0.8,7283,2962.941667,6546,1
109750,2008/5/27 17:14,2,3,6,0.790632495,0.02334267,0.001120448,892.5,1,13,10508,1,26203,5053.288311,22249,0
109752,2008/5/27 17:13,2,3,6,0.679556222,0.023003663,0.006593407,1137.5,1,13,5975,1,26191,5041.288311,22237,0
109754,2007/5/11 16:18,1,1,1,0,0.142857143,0.028571429,35,1,4,285,1,23239,5168.807751,5103,0
109755,2010/1/6 22:53,2,2,2,0.779349837,0.045112782,0.052631579,66.5,1,4,1,1,61,61,55,0
109777,2004/6/18 2:14,1,1,1,0,0,0,9,0,1,0,1,14272,4319.557973,3172,1
109787,2009/1/22 14:16,2,2,2,0.985228136,0.004199916,0.001679966,1190.5,0,13,22,1,356,327.5,321,0
109789,2008/10/24 19:42,2,2,2,0.07709165,0.21622752,0.138017566,1195.5,0,12,88,1,27253,4958.808187,23194,1
109790,2008/9/19 10:43,1,1,1,0,0.017699115,0.017699115,113,0,9,176,1,344,183,90,0
109792,2008/1/2 18:34,2,2,4,0.708940343,0.013131469,0.0101962,1618.25,1,12,4,0.25,25012,5035.450218,21275,1
109817,2003/3/27 9:33,2,3,3,0.851259708,0.012820513,0.008547009,858,0,9,179,1,10440,3986.652381,9352,0
109827,2001/11/11 19:46,2,3,3,0.366132466,0.145384983,0.006217121,697,0,7,29,0.666666667,6203,2846.192857,5551,0
109833,2001/3/14 16:50,2,2,2,0.598347422,0.022271715,0.018559762,673.5,0,8,51,1,4734,2681.883333,4252,0
109855,1997/9/4 9:26,1,2,2,0.990082951,0.663793103,0.293103448,58,0,1,9,1,359,315,83,1
109856,1997/9/1 4:10,1,1,1,0,1.357142857,0,28,0,1,1,1,345,301.5,76,0
109857,1997/8/31 7:42,1,1,1,0,0,0,5,0,1,0,1,336,292.5,72,0
109863,2008/5/27 17:13,2,3,6,0.668556294,0.015437158,0.01010929,1220,1,13,3863,1,26185,5035.288311,22231,0
109864,2008/9/19 10:43,1,1,1,0,0.018867925,0.018867925,106,0,9,262,1,345,184,91,0
109891,2002/12/6 0:00,1,1,1,0,0,0,14,1,1,0,1,21561,5548.159643,5677,0
109903,2002/10/21 15:46,2,3,3,0.436186499,0.108767304,0.052076467,505.6666667,0,9,131,0.666666667,8838,3495.407143,7904,1
109915,1999/12/19 20:11,2,3,4,0.730186094,0.010194625,0.013901761,269.75,0,6,16,0.75,1320,1031.333333,1229,1
109933,2008/8/12 20:07,2,4,4,0.358329427,0.03401226,0.027882144,1264.25,0,17,155,1,862,656.6166667,765,1
109958,2004/8/16 22:51,1,1,1,0,0.029850746,0.029850746,67,0,6,75,1,25025,4176.8758,6520,0
109960,2004/5/21 12:22,1,1,1,0,0.044117647,0.014705882,68,0,6,0,1,13854,4043.346753,3077,0
109961,2004/5/21 1:08,3,6,18,0.605849136,0.16246011,0.34348709,191.5,0,9,891,0.722222222,13848,4037.346753,3102,1
109963,2004/2/13 1:39,2,2,2,0.796039129,0.077437859,0.049713193,523,0,9,2,0.5,13257,4034.565188,11632,0
109975,2001/7/13 18:55,2,2,3,0.249556571,0.028703704,0.030555556,720,0,9,2,0.666666667,5345,2559.233333,4820,1
109989,1999/8/25 8:18,1,1,1,0,0.021276596,0.010638298,94,0,6,24,1,32,32,6,0
110002,1997/11/25 20:26,1,2,2,0.998363673,0.160377358,0.037735849,53,0,3,156,0.5,3602,3251.333333,1130,0
110009,1996/11/29 5:29,1,1,1,0,0.0625,0,32,0,2,2,1,23,23,7,0
110010,1996/11/27 2:35,1,1,1,0,0.466666667,0.233333333,30,0,2,40,1,19,19,6,0
110011,1996/10/18 4:15,1,1,1,0,0.384615385,0.269230769,26,0,2,51,1,4,4,2,0
110012,1996/8/28 3:21,1,1,1,0,0,0,23,0,1,0,1,1977,1977,154,0
110013,1999/8/25 7:32,1,1,1,0,0.021505376,0.010752688,93,0,6,92,1,30,30,5,0
110014,2009/11/10 13:01,2,2,3,0.750861868,0.02190396,0.00547599,791.3333333,1,14,7185,1,1116,367.65,982,0
110016,2009/11/10 13:01,2,2,3,0.750861868,0.020741923,0.005185481,835.6666667,1,14,4497,0.666666667,1110,361.65,976,0
110017,2009/11/10 13:00,2,2,3,0.755506965,0.021327968,0.005231388,828.3333333,1,14,3484,0.666666667,1107,358.65,973,0
110018,2009/11/10 13:00,2,2,3,0.761115466,0.019054878,0.004954268,874.6666667,1,14,2129,0.666666667,1104,355.65,970,0
110020,2009/11/10 13:00,1,1,1,0,0.028985507,0.028985507,69,1,9,298,1,1101,352.65,203,0
110042,2000/10/26 13:31,2,3,3,0.909274853,0.010409438,0.004163775,480.3333333,1,10,129,1,3529,2269.733333,3247,0
110046,2000/2/19 17:10,2,3,3,0.51952121,0.105545617,0.098986285,559,1,10,504,1,1708,1264.666667,1582,1
110054,1998/1/5 13:53,1,1,1,0,0,0,40,0,1,0,1,4015,3634,1169,1
110055,2009/8/7 12:19,1,1,1,0,1,1,0,0,4,218,1,29089,4754.249492,6353,0
110076,1996/8/28 3:21,1,2,5,0,0,0,37.6,0,1,0,0.2,1982,1982,159,1
110143,2001/9/20 17:07,1,1,1,0,0.006993007,0.412587413,143,0,4,239,1,5786,2621.390476,1381,0
110151,1999/2/23 2:39,1,1,1,0,0.193333333,0.3,150,1,3,10,1,519,295.0833333,142,1
110177,1999/2/23 2:37,1,1,1,0,0.142857143,0.047619048,21,0,3,10,1,518,294.0833333,141,0
110222,1996/11/4 7:11,1,2,2,0.970950594,0.061068702,0.053435115,65.5,0,1,69,1,2821,2821,484,0
110223,1996/8/28 3:22,1,1,3,0,0,0,57.33333333,0,1,0,0.333333333,1985,1985,162,1
110224,1999/7/30 15:36,1,2,2,0.918295834,0.3,0.3,10,0,2,664,0.5,4766,1039.095238,926,0
110254,2007/2/26 20:11,2,5,15,0.753905331,0.02134197,0.029646238,802.8,0,15,172,0.2,22538,4931.190876,19221,1
110286,2004/3/2 13:56,2,2,3,0.643262868,0.05252246,0.013130615,482.3333333,1,10,157,0.666666667,13358,4034.514538,11709,0
110287,2004/1/21 21:23,2,3,6,0.736257476,0.041373239,0.021566901,378.6666667,1,10,170,0.666666667,13082,4179.20469,11478,0
110289,2003/12/18 15:21,2,2,3,0.794817838,0.051964512,0.011406844,263,1,7,57,0.666666667,12813,4290.455159,11255,0
110304,2003/2/8 19:30,2,6,17,0.657214137,0.034616881,0.025022689,453.7058824,0,11,357,0.705882353,10051,4056.513492,9017,1
110335,2001/5/27 16:48,2,3,4,0.88633923,0.032051282,0.01474359,390,0,7,146,1,4992,2527.983333,4485,1
110361,1999/4/16 17:27,1,1,1,0,0.038461538,0.019230769,104,0,5,62,1,313,298,104,0
110373,1998/2/12 22:43,1,1,7,0.979569765,0.091428571,0.045714286,25,0,3,357,0.428571429,529,390.3333333,129,1
110383,1997/8/22 10:39,1,1,1,0,0.022222222,0.011111111,90,0,3,3,1,306,262.5,60,0
110386,1996/12/26 12:53,1,1,1,0,0.016393443,0.008196721,122,0,2,43,1,373,373,86,0
110399,2004/3/2 13:56,2,2,3,0.643262868,0.052090473,0.013022618,486.3333333,1,10,530,0.666666667,13361,4037.514538,11712,0
110401,2003/12/18 15:21,2,2,3,0.794817838,0.051964512,0.011406844,263,1,7,305,0.666666667,12816,4293.455159,11258,0
110404,2007/2/1 19:07,2,3,12,0.549319262,0.033084658,0.009514542,770.75,1,12,7075,1,22258,4849.271244,18963,0
110408,2006/12/26 16:37,2,3,5,0.704785129,0.022612086,0.014035088,513,1,11,705,1,21858,4767.09216,18604,0
110413,2008/10/31 15:37,2,5,6,0.255213942,0.121872848,0.061510213,726.1666667,1,13,908,0.666666667,27315,4992.174062,23251,1
110454,2007/6/1 13:38,2,2,2,0.353359335,0.066815145,0.066815145,224.5,0,8,222,1,23388,5165.40065,19972,0
110488,1999/5/18 17:33,2,2,5,0.633255836,0.705539359,1.244897959,137.2,1,4,218,0.4,449,424.5,394,1
110490,1999/5/5 20:30,2,2,3,0.345643541,0.147995889,0.135662898,324.3333333,1,4,190,0.666666667,393,372,341,1
110498,1996/8/28 3:22,1,1,1,0,0,0,41,0,1,0,1,1986,1986,163,0
110500,2010/1/7 19:48,1,1,1,0,0.052631579,0.052631579,38,0,5,5,1,47,47,12,0
110507,2006/6/9 15:30,2,2,3,0.204191763,0.061349693,0.36605317,163,1,6,22,1,20422,4902.450092,17465,1
110508,2006/5/30 15:24,2,2,2,0.317809429,0.708074534,0.47826087,80.5,1,3,0,0.5,20312,4886.394203,17405,1
110522,2001/9/17 21:59,2,2,2,0,0,0,43,0,1,0,0.5,5785,2631.883333,5208,1
110554,1996/8/28 3:22,1,1,1,0,0,0,7,0,1,0,1,1987,1987,164,0
110555,2005/1/28 14:36,1,1,1,0,0.25,0.083333333,12,0,5,152,1,15710,4028.771745,3467,0
110585,1996/8/28 3:22,1,1,5,0,0,0,11.8,0,1,0,0.2,1992,1992,169,0
110601,2005/4/19 18:35,1,1,4,0,0,0,9,0,1,0,0.25,16526,4318.465218,3666,0
110625,2008/10/1 15:51,2,5,7,0.3812917,0.228571429,0.141666667,240,1,12,1114,1,27037,4932.747517,22991,1
110636,2002/5/12 16:10,1,1,1,0,0,0,11,0,1,0,1,7487,3078.277381,1787,0
110658,2000/1/26 18:48,1,1,1,0,0.111111111,0.444444444,9,0,3,0,1,1549,1203,369,0
110680,2006/6/27 17:31,2,2,7,0.751068812,0.088905217,0.052902278,194.4285714,0,9,383,0.571428571,20572,4912.665466,17579,1
110705,2000/4/18 1:43,2,3,3,0.780107101,0.023845007,0.011922504,223.6666667,0,6,172,0.666666667,2020,1381.916667,1839,1
110782,2001/11/12 11:34,1,1,1,0,0.083333333,0.166666667,12,0,3,7,1,6211,2850.769048,1462,0
110814,2000/10/26 17:38,1,1,1,0,0,0,9,0,1,0,1,3550,2290.733333,857,1
110816,2009/10/12 14:10,1,1,1,0,0,0,8,1,1,0,1,29653,4848.502837,6498,0
110846,1996/8/28 3:22,1,1,1,0,0,0,9,0,1,0,1,1993,1993,170,0
110847,2000/9/7 22:11,1,1,1,0,0.272727273,0.545454545,11,1,4,420,1,3190,2112,768,0
110869,1998/2/27 11:12,1,1,1,0,0.181818182,0.090909091,11,0,3,94,1,562,378.5,144,0
110876,1996/8/28 3:22,1,1,3,0,0,0,12.66666667,0,1,0,0.333333333,1996,1996,173,0
110878,2009/10/9 21:43,1,1,1,0,0,0,8,0,1,0,1,29622,4828.86737,6489,0
110917,2007/2/14 22:07,2,2,3,0.776649014,0.135802469,0.012345679,135,0,9,93,0.666666667,22380,4859.163384,19065,0
110940,1996/8/28 3:22,1,1,1,0,0,0,7,0,1,0,1,1997,1997,174,0
110941,2007/2/14 22:07,1,1,1,0,0.272727273,0.090909091,11,0,5,352,1,22383,4862.163384,4888,0
110988,2000/10/5 15:11,1,1,1,0,0,0,9,1,1,0,1,3442,2242.916667,836,1
111015,1996/8/28 3:22,1,1,3,0,0,0,8,0,1,0,0.333333333,2000,2000,177,0
111040,1999/11/12 1:39,2,2,3,0.654342558,0.143822394,0.104247104,345.3333333,1,6,206,1,1227,997.3333333,1137,1
111045,1998/2/12 22:43,1,1,1,0,0,0,11,0,1,0,1,530,391.3333333,130,1
111063,2000/9/29 14:21,1,1,1,0,0,0,9,0,1,0,1,3390,2207.8,822,1
111094,1999/11/24 11:52,1,1,1,0,0,0,12,0,1,0,1,12208,5230.409524,3109,1
111128,2006/8/1 21:59,1,1,1,0,0,0,11,0,1,0,1,101,51.58333333,16,0
111132,2008/12/28 13:54,1,2,2,0,0,0,15.5,0,1,0,0.5,27763,5092.535116,6136,0
111136,2008/10/4 17:56,1,1,3,0,0,0,9,1,1,0,0.333333333,27108,4996.180796,5985,0
111149,2007/8/15 15:15,2,4,4,0.72261661,0.011378722,0.00777546,1318.25,1,14,231,1,23913,5035.617865,20409,1
111162,2004/11/16 13:10,3,3,3,0.69776152,0.006775833,0.005646527,1180.666667,1,11,157,0.666666667,15370,4367.574822,13656,1
111184,2001/8/2 14:08,2,2,2,0.981940787,0.045550847,0.014830508,472,0,6,73,1,5448,2552.35,4914,0
111186,2001/2/19 14:49,3,3,5,0.840121336,0.019655277,0.015421832,661.4,1,8,313,1,4656,2698.333333,4258,0
111199,1997/11/30 17:42,1,1,1,0,0.012658228,0,79,0,3,5,1,193,168.5,70,0
111201,1997/9/24 4:32,1,1,1,0,0.037974684,0,79,0,2,12,1,402,350,96,0
111203,1997/9/12 0:58,1,1,1,0,0.013888889,0.013888889,72,0,2,0,1,371,327,88,0
111211,1997/8/29 5:05,1,1,1,0,0,0,54,0,1,0,1,324,280.5,65,1
111217,2008/9/15 19:37,1,2,2,1,0.023529412,0.011764706,85,1,10,610,1,26972,5100.804749,5945,0
111252,1999/1/27 11:15,1,1,1,0,0,0,22,0,1,0,1,22,22,12,1
111256,2008/12/1 12:06,2,4,4,0.370657644,0.122377622,0.01486014,286,1,9,4,0.25,27598,5077.286559,23487,0
111267,2003/3/27 11:55,1,1,1,0,0,0,5,0,1,0,1,21849,4608.382592,5727,0
111268,2008/12/1 12:06,2,3,3,0.309156985,0.458579882,0.041420118,112.6666667,1,6,4055,1,27607,5086.286559,23496,0
111270,2008/12/1 12:06,1,1,1,0,0.444444444,0.111111111,9,1,3,696,1,27601,5080.286559,6091,0
111304,1999/2/23 2:36,1,1,1,0,0.380952381,0.476190476,21,1,4,10,1,517,293.0833333,140,0
111314,1996/8/28 3:22,1,1,1,0,0,0,19,0,1,0,1,2001,2001,178,1
